ref_area,indicator,source,time,obs_value,obs_status
X18,LAP_2GDP_NOC_RT,XA:8375,2007,43.2,
X18,LAP_2GDP_NOC_RT,XA:8375,2006,44.1,
X18,LAP_2GDP_NOC_RT,XA:8375,2005,44.2,
X18,LAP_2GDP_NOC_RT,XA:8375,2004,45.2,
X19,LAP_2GDP_NOC_RT,XA:8376,2020,59.7,
X19,LAP_2GDP_NOC_RT,XA:8376,2019,58.4,
X19,LAP_2GDP_NOC_RT,XA:8376,2018,57.8,
X19,LAP_2GDP_NOC_RT,XA:8376,2017,58.1,
X19,LAP_2GDP_NOC_RT,XA:8376,2016,57.9,
X19,LAP_2GDP_NOC_RT,XA:8376,2015,57.5,
X19,LAP_2GDP_NOC_RT,XA:8376,2014,56.5,
X19,LAP_2GDP_NOC_RT,XA:8376,2013,56.6,
X19,LAP_2GDP_NOC_RT,XA:8376,2012,56.3,
X19,LAP_2GDP_NOC_RT,XA:8376,2011,55.9,
X19,LAP_2GDP_NOC_RT,XA:8376,2010,55.1,
X19,LAP_2GDP_NOC_RT,XA:8376,2009,53.4,
X19,LAP_2GDP_NOC_RT,XA:8376,2008,52.6,
X19,LAP_2GDP_NOC_RT,XA:8376,2007,51.5,
X19,LAP_2GDP_NOC_RT,XA:8376,2006,52.9,
X19,LAP_2GDP_NOC_RT,XA:8376,2005,52.7,
X19,LAP_2GDP_NOC_RT,XA:8376,2004,53.1,
X20,LAP_2GDP_NOC_RT,XA:8387,2020,56.7,
X20,LAP_2GDP_NOC_RT,XA:8387,2019,57.3,
X20,LAP_2GDP_NOC_RT,XA:8387,2018,56.2,
X20,LAP_2GDP_NOC_RT,XA:8387,2017,55.7,
X20,LAP_2GDP_NOC_RT,XA:8387,2016,54.1,
X20,LAP_2GDP_NOC_RT,XA:8387,2015,55.5,
X20,LAP_2GDP_NOC_RT,XA:8387,2014,57.1,
X20,LAP_2GDP_NOC_RT,XA:8387,2013,56.5,
X20,LAP_2GDP_NOC_RT,XA:8387,2012,55.9,
X20,LAP_2GDP_NOC_RT,XA:8387,2011,54.7,
X20,LAP_2GDP_NOC_RT,XA:8387,2010,54.3,
X20,LAP_2GDP_NOC_RT,XA:8387,2009,54.6,
X20,LAP_2GDP_NOC_RT,XA:8387,2008,54.5,
X20,LAP_2GDP_NOC_RT,XA:8387,2007,55,
X20,LAP_2GDP_NOC_RT,XA:8387,2006,54.7,
X20,LAP_2GDP_NOC_RT,XA:8387,2005,54.8,
X20,LAP_2GDP_NOC_RT,XA:8387,2004,54.2,
X21,LAP_2GDP_NOC_RT,XA:8377,2020,57.6,
X21,LAP_2GDP_NOC_RT,XA:8377,2019,55.6,
X21,LAP_2GDP_NOC_RT,XA:8377,2018,55.5,
X21,LAP_2GDP_NOC_RT,XA:8377,2017,55.6,
X21,LAP_2GDP_NOC_RT,XA:8377,2016,55.6,
X21,LAP_2GDP_NOC_RT,XA:8377,2015,55.8,
X21,LAP_2GDP_NOC_RT,XA:8377,2014,55.6,
X21,LAP_2GDP_NOC_RT,XA:8377,2013,55.3,
X21,LAP_2GDP_NOC_RT,XA:8377,2012,55.3,
X21,LAP_2GDP_NOC_RT,XA:8377,2011,55.2,
X21,LAP_2GDP_NOC_RT,XA:8377,2010,55.2,
X21,LAP_2GDP_NOC_RT,XA:8377,2009,56.5,
X21,LAP_2GDP_NOC_RT,XA:8377,2008,56.1,
X21,LAP_2GDP_NOC_RT,XA:8377,2007,56.1,
X21,LAP_2GDP_NOC_RT,XA:8377,2006,56.2,
X21,LAP_2GDP_NOC_RT,XA:8377,2005,56.4,
X21,LAP_2GDP_NOC_RT,XA:8377,2004,57.1,
X23,LAP_2GDP_NOC_RT,XA:8415,2020,54,
X23,LAP_2GDP_NOC_RT,XA:8415,2019,54.7,
X23,LAP_2GDP_NOC_RT,XA:8415,2018,54.3,
X23,LAP_2GDP_NOC_RT,XA:8415,2017,53.7,
X23,LAP_2GDP_NOC_RT,XA:8415,2016,53.9,
X23,LAP_2GDP_NOC_RT,XA:8415,2015,53.6,
X23,LAP_2GDP_NOC_RT,XA:8415,2014,52.9,
X23,LAP_2GDP_NOC_RT,XA:8415,2013,52.3,
X23,LAP_2GDP_NOC_RT,XA:8415,2012,52.3,
X23,LAP_2GDP_NOC_RT,XA:8415,2011,52.8,
X23,LAP_2GDP_NOC_RT,XA:8415,2010,54.5,
X23,LAP_2GDP_NOC_RT,XA:8415,2009,54.4,
X23,LAP_2GDP_NOC_RT,XA:8415,2008,52.5,
X23,LAP_2GDP_NOC_RT,XA:8415,2007,53.4,
X23,LAP_2GDP_NOC_RT,XA:8415,2006,53.3,
X23,LAP_2GDP_NOC_RT,XA:8415,2005,56,
X23,LAP_2GDP_NOC_RT,XA:8415,2004,56.9,
X24,LAP_2GDP_NOC_RT,XA:8416,2020,50.2,
X24,LAP_2GDP_NOC_RT,XA:8416,2019,48.2,
X24,LAP_2GDP_NOC_RT,XA:8416,2018,48,
X24,LAP_2GDP_NOC_RT,XA:8416,2017,48.6,
X24,LAP_2GDP_NOC_RT,XA:8416,2016,49,
X24,LAP_2GDP_NOC_RT,XA:8416,2015,49.3,
X24,LAP_2GDP_NOC_RT,XA:8416,2014,50.5,
X24,LAP_2GDP_NOC_RT,XA:8416,2013,49.8,
X24,LAP_2GDP_NOC_RT,XA:8416,2012,48.8,
X24,LAP_2GDP_NOC_RT,XA:8416,2011,48.2,
X24,LAP_2GDP_NOC_RT,XA:8416,2010,48.1,
X24,LAP_2GDP_NOC_RT,XA:8416,2009,49.8,
X24,LAP_2GDP_NOC_RT,XA:8416,2008,46.9,
X24,LAP_2GDP_NOC_RT,XA:8416,2007,46.2,
X24,LAP_2GDP_NOC_RT,XA:8416,2006,46.6,
X24,LAP_2GDP_NOC_RT,XA:8416,2005,46.3,
X24,LAP_2GDP_NOC_RT,XA:8416,2004,46.2,
X25,LAP_2GDP_NOC_RT,XA:8417,2020,60.4,
X25,LAP_2GDP_NOC_RT,XA:8417,2019,58.4,
X25,LAP_2GDP_NOC_RT,XA:8417,2018,58.5,
X25,LAP_2GDP_NOC_RT,XA:8417,2017,58.5,
X25,LAP_2GDP_NOC_RT,XA:8417,2016,58.5,
X25,LAP_2GDP_NOC_RT,XA:8417,2015,58.7,
X25,LAP_2GDP_NOC_RT,XA:8417,2014,58,
X25,LAP_2GDP_NOC_RT,XA:8417,2013,57.8,
X25,LAP_2GDP_NOC_RT,XA:8417,2012,58.3,
X25,LAP_2GDP_NOC_RT,XA:8417,2011,58.3,
X25,LAP_2GDP_NOC_RT,XA:8417,2010,58.4,
X25,LAP_2GDP_NOC_RT,XA:8417,2009,59.4,
X25,LAP_2GDP_NOC_RT,XA:8417,2008,60.1,
X25,LAP_2GDP_NOC_RT,XA:8417,2007,60.1,
X25,LAP_2GDP_NOC_RT,XA:8417,2006,60.1,
X25,LAP_2GDP_NOC_RT,XA:8417,2005,60.3,
X25,LAP_2GDP_NOC_RT,XA:8417,2004,61.2,
X26,LAP_2GDP_NOC_RT,XA:8378,2020,51,
X26,LAP_2GDP_NOC_RT,XA:8378,2019,49,
X26,LAP_2GDP_NOC_RT,XA:8378,2018,48.8,
X26,LAP_2GDP_NOC_RT,XA:8378,2017,49.2,
X26,LAP_2GDP_NOC_RT,XA:8378,2016,49.5,
X26,LAP_2GDP_NOC_RT,XA:8378,2015,49.7,
X26,LAP_2GDP_NOC_RT,XA:8378,2014,50.8,
X26,LAP_2GDP_NOC_RT,XA:8378,2013,50.2,
X26,LAP_2GDP_NOC_RT,XA:8378,2012,49.3,
X26,LAP_2GDP_NOC_RT,XA:8378,2011,48.7,
X26,LAP_2GDP_NOC_RT,XA:8378,2010,48.4,
X26,LAP_2GDP_NOC_RT,XA:8378,2009,49.9,
X26,LAP_2GDP_NOC_RT,XA:8378,2008,47.2,
X26,LAP_2GDP_NOC_RT,XA:8378,2007,46.4,
X26,LAP_2GDP_NOC_RT,XA:8378,2006,46.9,
X26,LAP_2GDP_NOC_RT,XA:8378,2005,46.9,
X26,LAP_2GDP_NOC_RT,XA:8378,2004,46.9,
X28,LAP_2GDP_NOC_RT,XA:8419,2020,54,
X28,LAP_2GDP_NOC_RT,XA:8419,2019,54.7,
X28,LAP_2GDP_NOC_RT,XA:8419,2018,54.3,
X28,LAP_2GDP_NOC_RT,XA:8419,2017,53.7,
X28,LAP_2GDP_NOC_RT,XA:8419,2016,53.9,
X28,LAP_2GDP_NOC_RT,XA:8419,2015,53.6,
X28,LAP_2GDP_NOC_RT,XA:8419,2014,52.9,
X28,LAP_2GDP_NOC_RT,XA:8419,2013,52.3,
X28,LAP_2GDP_NOC_RT,XA:8419,2012,52.3,
X28,LAP_2GDP_NOC_RT,XA:8419,2011,52.8,
X28,LAP_2GDP_NOC_RT,XA:8419,2010,54.5,
X28,LAP_2GDP_NOC_RT,XA:8419,2009,54.4,
X28,LAP_2GDP_NOC_RT,XA:8419,2008,52.5,
X28,LAP_2GDP_NOC_RT,XA:8419,2007,53.4,
X28,LAP_2GDP_NOC_RT,XA:8419,2006,53.3,
X28,LAP_2GDP_NOC_RT,XA:8419,2005,56,
X28,LAP_2GDP_NOC_RT,XA:8419,2004,56.9,
X29,LAP_2GDP_NOC_RT,XA:8420,2020,50.2,
X29,LAP_2GDP_NOC_RT,XA:8420,2019,48.2,
X29,LAP_2GDP_NOC_RT,XA:8420,2018,48,
X29,LAP_2GDP_NOC_RT,XA:8420,2017,48.6,
X29,LAP_2GDP_NOC_RT,XA:8420,2016,49,
X29,LAP_2GDP_NOC_RT,XA:8420,2015,49.3,
X29,LAP_2GDP_NOC_RT,XA:8420,2014,50.5,
X29,LAP_2GDP_NOC_RT,XA:8420,2013,49.8,
X29,LAP_2GDP_NOC_RT,XA:8420,2012,48.8,
X29,LAP_2GDP_NOC_RT,XA:8420,2011,48.2,
X29,LAP_2GDP_NOC_RT,XA:8420,2010,48.1,
X29,LAP_2GDP_NOC_RT,XA:8420,2009,49.8,
X29,LAP_2GDP_NOC_RT,XA:8420,2008,46.9,
X29,LAP_2GDP_NOC_RT,XA:8420,2007,46.2,
X29,LAP_2GDP_NOC_RT,XA:8420,2006,46.6,
X29,LAP_2GDP_NOC_RT,XA:8420,2005,46.3,
X29,LAP_2GDP_NOC_RT,XA:8420,2004,46.2,
X30,LAP_2GDP_NOC_RT,XA:8421,2020,57.6,
X30,LAP_2GDP_NOC_RT,XA:8421,2019,55.7,
X30,LAP_2GDP_NOC_RT,XA:8421,2018,55.2,
X30,LAP_2GDP_NOC_RT,XA:8421,2017,54,
X30,LAP_2GDP_NOC_RT,XA:8421,2016,54,
X30,LAP_2GDP_NOC_RT,XA:8421,2015,53.3,
X30,LAP_2GDP_NOC_RT,XA:8421,2014,53.2,
X30,LAP_2GDP_NOC_RT,XA:8421,2013,53.3,
X30,LAP_2GDP_NOC_RT,XA:8421,2012,53.3,
X30,LAP_2GDP_NOC_RT,XA:8421,2011,53.4,
X30,LAP_2GDP_NOC_RT,XA:8421,2010,51.1,
X30,LAP_2GDP_NOC_RT,XA:8421,2009,49.7,
X30,LAP_2GDP_NOC_RT,XA:8421,2008,49.1,
X30,LAP_2GDP_NOC_RT,XA:8421,2007,47.1,
X30,LAP_2GDP_NOC_RT,XA:8421,2006,47.5,
X30,LAP_2GDP_NOC_RT,XA:8421,2005,50.4,
X30,LAP_2GDP_NOC_RT,XA:8421,2004,51.5,
X31,LAP_2GDP_NOC_RT,XA:8379,2020,48.1,
X31,LAP_2GDP_NOC_RT,XA:8379,2019,47.3,
X31,LAP_2GDP_NOC_RT,XA:8379,2018,47.3,
X31,LAP_2GDP_NOC_RT,XA:8379,2017,47.5,
X31,LAP_2GDP_NOC_RT,XA:8379,2016,47.5,
X31,LAP_2GDP_NOC_RT,XA:8379,2015,47.5,
X31,LAP_2GDP_NOC_RT,XA:8379,2014,48.5,
X31,LAP_2GDP_NOC_RT,XA:8379,2013,48.6,
X31,LAP_2GDP_NOC_RT,XA:8379,2012,48.4,
X31,LAP_2GDP_NOC_RT,XA:8379,2011,49.3,
X31,LAP_2GDP_NOC_RT,XA:8379,2010,49.4,
X31,LAP_2GDP_NOC_RT,XA:8379,2009,49.7,
X31,LAP_2GDP_NOC_RT,XA:8379,2008,48.6,
X31,LAP_2GDP_NOC_RT,XA:8379,2007,47.8,
X31,LAP_2GDP_NOC_RT,XA:8379,2006,47.9,
X31,LAP_2GDP_NOC_RT,XA:8379,2005,48.5,
X31,LAP_2GDP_NOC_RT,XA:8379,2004,47,
X32,LAP_2GDP_NOC_RT,XA:8380,2020,37.4,
X32,LAP_2GDP_NOC_RT,XA:8380,2019,36.5,
X32,LAP_2GDP_NOC_RT,XA:8380,2018,35.8,
X32,LAP_2GDP_NOC_RT,XA:8380,2017,35.6,
X32,LAP_2GDP_NOC_RT,XA:8380,2016,36.1,
X32,LAP_2GDP_NOC_RT,XA:8380,2015,37,
X32,LAP_2GDP_NOC_RT,XA:8380,2014,37.1,
X32,LAP_2GDP_NOC_RT,XA:8380,2013,38,
X32,LAP_2GDP_NOC_RT,XA:8380,2012,37,
X32,LAP_2GDP_NOC_RT,XA:8380,2011,37.2,
X32,LAP_2GDP_NOC_RT,XA:8380,2010,38,
X32,LAP_2GDP_NOC_RT,XA:8380,2009,39.4,
X32,LAP_2GDP_NOC_RT,XA:8380,2008,37.8,
X32,LAP_2GDP_NOC_RT,XA:8380,2007,37.9,
X32,LAP_2GDP_NOC_RT,XA:8380,2006,38.2,
X32,LAP_2GDP_NOC_RT,XA:8380,2005,39.4,
X32,LAP_2GDP_NOC_RT,XA:8380,2004,40.3,
X33,LAP_2GDP_NOC_RT,XA:8381,2020,57.5,
X33,LAP_2GDP_NOC_RT,XA:8381,2019,55,
X33,LAP_2GDP_NOC_RT,XA:8381,2018,54.8,
X33,LAP_2GDP_NOC_RT,XA:8381,2017,55.3,
X33,LAP_2GDP_NOC_RT,XA:8381,2016,55.5,
X33,LAP_2GDP_NOC_RT,XA:8381,2015,55.1,
X33,LAP_2GDP_NOC_RT,XA:8381,2014,56.3,
X33,LAP_2GDP_NOC_RT,XA:8381,2013,54.9,
X33,LAP_2GDP_NOC_RT,XA:8381,2012,54,
X33,LAP_2GDP_NOC_RT,XA:8381,2011,53,
X33,LAP_2GDP_NOC_RT,XA:8381,2010,52.4,
X33,LAP_2GDP_NOC_RT,XA:8381,2009,53.9,
X33,LAP_2GDP_NOC_RT,XA:8381,2008,50.8,
X33,LAP_2GDP_NOC_RT,XA:8381,2007,49.8,
X33,LAP_2GDP_NOC_RT,XA:8381,2006,50.4,
X33,LAP_2GDP_NOC_RT,XA:8381,2005,50,
X33,LAP_2GDP_NOC_RT,XA:8381,2004,49.7,
X34,LAP_2GDP_NOC_RT,XA:8382,2020,60.5,
X34,LAP_2GDP_NOC_RT,XA:8382,2019,58.6,
X34,LAP_2GDP_NOC_RT,XA:8382,2018,58.6,
X34,LAP_2GDP_NOC_RT,XA:8382,2017,58.7,
X34,LAP_2GDP_NOC_RT,XA:8382,2016,58.7,
X34,LAP_2GDP_NOC_RT,XA:8382,2015,58.9,
X34,LAP_2GDP_NOC_RT,XA:8382,2014,58.2,
X34,LAP_2GDP_NOC_RT,XA:8382,2013,58,
X34,LAP_2GDP_NOC_RT,XA:8382,2012,58.4,
X34,LAP_2GDP_NOC_RT,XA:8382,2011,58.5,
X34,LAP_2GDP_NOC_RT,XA:8382,2010,58.7,
X34,LAP_2GDP_NOC_RT,XA:8382,2009,59.8,
X34,LAP_2GDP_NOC_RT,XA:8382,2008,60.5,
X34,LAP_2GDP_NOC_RT,XA:8382,2007,60.6,
X34,LAP_2GDP_NOC_RT,XA:8382,2006,60.5,
X34,LAP_2GDP_NOC_RT,XA:8382,2005,60.6,
X34,LAP_2GDP_NOC_RT,XA:8382,2004,61.6,
X35,LAP_2GDP_NOC_RT,XA:8422,2020,60.5,
X35,LAP_2GDP_NOC_RT,XA:8422,2019,58.6,
X35,LAP_2GDP_NOC_RT,XA:8422,2018,58.6,
X35,LAP_2GDP_NOC_RT,XA:8422,2017,58.7,
X35,LAP_2GDP_NOC_RT,XA:8422,2016,58.7,
X35,LAP_2GDP_NOC_RT,XA:8422,2015,58.9,
X35,LAP_2GDP_NOC_RT,XA:8422,2014,58.2,
X35,LAP_2GDP_NOC_RT,XA:8422,2013,58,
X35,LAP_2GDP_NOC_RT,XA:8422,2012,58.4,
X35,LAP_2GDP_NOC_RT,XA:8422,2011,58.5,
X35,LAP_2GDP_NOC_RT,XA:8422,2010,58.7,
X35,LAP_2GDP_NOC_RT,XA:8422,2009,59.8,
X35,LAP_2GDP_NOC_RT,XA:8422,2008,60.5,
X35,LAP_2GDP_NOC_RT,XA:8422,2007,60.6,
X35,LAP_2GDP_NOC_RT,XA:8422,2006,60.5,
X35,LAP_2GDP_NOC_RT,XA:8422,2005,60.6,
X35,LAP_2GDP_NOC_RT,XA:8422,2004,61.6,
X36,LAP_2GDP_NOC_RT,XA:8384,2020,36.6,
X36,LAP_2GDP_NOC_RT,XA:8384,2019,34.2,
X36,LAP_2GDP_NOC_RT,XA:8384,2018,33,
X36,LAP_2GDP_NOC_RT,XA:8384,2017,34.8,
X36,LAP_2GDP_NOC_RT,XA:8384,2016,35.2,
X36,LAP_2GDP_NOC_RT,XA:8384,2015,33.8,
X36,LAP_2GDP_NOC_RT,XA:8384,2014,27.6,
X36,LAP_2GDP_NOC_RT,XA:8384,2013,26.5,
X36,LAP_2GDP_NOC_RT,XA:8384,2012,25.7,
X36,LAP_2GDP_NOC_RT,XA:8384,2011,25.4,
X36,LAP_2GDP_NOC_RT,XA:8384,2010,28.7,
X36,LAP_2GDP_NOC_RT,XA:8384,2009,29.9,
X36,LAP_2GDP_NOC_RT,XA:8384,2008,24.7,
X36,LAP_2GDP_NOC_RT,XA:8384,2007,26.4,
X36,LAP_2GDP_NOC_RT,XA:8384,2006,26.1,
X36,LAP_2GDP_NOC_RT,XA:8384,2005,27.1,
X36,LAP_2GDP_NOC_RT,XA:8384,2004,29.7,
X37,LAP_2GDP_NOC_RT,XA:8423,2020,46,
X37,LAP_2GDP_NOC_RT,XA:8423,2019,43.5,
X37,LAP_2GDP_NOC_RT,XA:8423,2018,43.1,
X37,LAP_2GDP_NOC_RT,XA:8423,2017,42.7,
X37,LAP_2GDP_NOC_RT,XA:8423,2016,42,
X37,LAP_2GDP_NOC_RT,XA:8423,2015,42.5,
X37,LAP_2GDP_NOC_RT,XA:8423,2014,42.4,
X37,LAP_2GDP_NOC_RT,XA:8423,2013,42.1,
X37,LAP_2GDP_NOC_RT,XA:8423,2012,42.2,
X37,LAP_2GDP_NOC_RT,XA:8423,2011,42.3,
X37,LAP_2GDP_NOC_RT,XA:8423,2010,41.7,
X37,LAP_2GDP_NOC_RT,XA:8423,2009,41.5,
X37,LAP_2GDP_NOC_RT,XA:8423,2008,41.6,
X37,LAP_2GDP_NOC_RT,XA:8423,2007,41.7,
X37,LAP_2GDP_NOC_RT,XA:8423,2006,42.6,
X37,LAP_2GDP_NOC_RT,XA:8423,2005,42.1,
X37,LAP_2GDP_NOC_RT,XA:8423,2004,41.5,
X38,LAP_2GDP_NOC_RT,XA:8424,2020,45.2,
X38,LAP_2GDP_NOC_RT,XA:8424,2019,40,
X38,LAP_2GDP_NOC_RT,XA:8424,2018,37.8,
X38,LAP_2GDP_NOC_RT,XA:8424,2017,41.6,
X38,LAP_2GDP_NOC_RT,XA:8424,2016,44.5,
X38,LAP_2GDP_NOC_RT,XA:8424,2015,44.7,
X38,LAP_2GDP_NOC_RT,XA:8424,2014,40,
X38,LAP_2GDP_NOC_RT,XA:8424,2013,37.9,
X38,LAP_2GDP_NOC_RT,XA:8424,2012,36.3,
X38,LAP_2GDP_NOC_RT,XA:8424,2011,34.2,
X38,LAP_2GDP_NOC_RT,XA:8424,2010,39.6,
X38,LAP_2GDP_NOC_RT,XA:8424,2009,41.9,
X38,LAP_2GDP_NOC_RT,XA:8424,2008,36.3,
X38,LAP_2GDP_NOC_RT,XA:8424,2007,33.2,
X38,LAP_2GDP_NOC_RT,XA:8424,2006,30.6,
X38,LAP_2GDP_NOC_RT,XA:8424,2005,30.2,
X38,LAP_2GDP_NOC_RT,XA:8424,2004,31.1,
X39,LAP_2GDP_NOC_RT,XA:8425,2020,34.7,
X39,LAP_2GDP_NOC_RT,XA:8425,2019,32.6,
X39,LAP_2GDP_NOC_RT,XA:8425,2018,31.4,
X39,LAP_2GDP_NOC_RT,XA:8425,2017,33.1,
X39,LAP_2GDP_NOC_RT,XA:8425,2016,33.1,
X39,LAP_2GDP_NOC_RT,XA:8425,2015,31.3,
X39,LAP_2GDP_NOC_RT,XA:8425,2014,24,
X39,LAP_2GDP_NOC_RT,XA:8425,2013,22.9,
X39,LAP_2GDP_NOC_RT,XA:8425,2012,22,
X39,LAP_2GDP_NOC_RT,XA:8425,2011,21.8,
X39,LAP_2GDP_NOC_RT,XA:8425,2010,25.2,
X39,LAP_2GDP_NOC_RT,XA:8425,2009,26.6,
X39,LAP_2GDP_NOC_RT,XA:8425,2008,20.7,
X39,LAP_2GDP_NOC_RT,XA:8425,2007,23.5,
X39,LAP_2GDP_NOC_RT,XA:8425,2006,23.4,
X39,LAP_2GDP_NOC_RT,XA:8425,2005,24.8,
X39,LAP_2GDP_NOC_RT,XA:8425,2004,28,
X40,LAP_2GDP_NOC_RT,XA:8385,2020,52.3,
X40,LAP_2GDP_NOC_RT,XA:8385,2019,52.2,
X40,LAP_2GDP_NOC_RT,XA:8385,2018,51.9,
X40,LAP_2GDP_NOC_RT,XA:8385,2017,52.1,
X40,LAP_2GDP_NOC_RT,XA:8385,2016,51.9,
X40,LAP_2GDP_NOC_RT,XA:8385,2015,52,
X40,LAP_2GDP_NOC_RT,XA:8385,2014,52.3,
X40,LAP_2GDP_NOC_RT,XA:8385,2013,52.2,
X40,LAP_2GDP_NOC_RT,XA:8385,2012,52.3,
X40,LAP_2GDP_NOC_RT,XA:8385,2011,52.2,
X40,LAP_2GDP_NOC_RT,XA:8385,2010,52,
X40,LAP_2GDP_NOC_RT,XA:8385,2009,53.2,
X40,LAP_2GDP_NOC_RT,XA:8385,2008,52.7,
X40,LAP_2GDP_NOC_RT,XA:8385,2007,51.3,
X40,LAP_2GDP_NOC_RT,XA:8385,2006,51.8,
X40,LAP_2GDP_NOC_RT,XA:8385,2005,52.3,
X40,LAP_2GDP_NOC_RT,XA:8385,2004,52.7,
X41,LAP_2GDP_NOC_RT,XA:8426,2020,43.9,
X41,LAP_2GDP_NOC_RT,XA:8426,2019,43.6,
X41,LAP_2GDP_NOC_RT,XA:8426,2018,44.5,
X41,LAP_2GDP_NOC_RT,XA:8426,2017,44.3,
X41,LAP_2GDP_NOC_RT,XA:8426,2016,43.1,
X41,LAP_2GDP_NOC_RT,XA:8426,2015,44,
X41,LAP_2GDP_NOC_RT,XA:8426,2014,43.6,
X41,LAP_2GDP_NOC_RT,XA:8426,2013,43.4,
X41,LAP_2GDP_NOC_RT,XA:8426,2012,42.8,
X41,LAP_2GDP_NOC_RT,XA:8426,2011,43.8,
X41,LAP_2GDP_NOC_RT,XA:8426,2010,43,
X41,LAP_2GDP_NOC_RT,XA:8426,2009,42.7,
X41,LAP_2GDP_NOC_RT,XA:8426,2008,43,
X41,LAP_2GDP_NOC_RT,XA:8426,2007,43.3,
X41,LAP_2GDP_NOC_RT,XA:8426,2006,43.7,
X41,LAP_2GDP_NOC_RT,XA:8426,2005,42.3,
X41,LAP_2GDP_NOC_RT,XA:8426,2004,43.2,
X42,LAP_2GDP_NOC_RT,XA:8427,2020,52.7,
X42,LAP_2GDP_NOC_RT,XA:8427,2019,52.2,
X42,LAP_2GDP_NOC_RT,XA:8427,2018,51.9,
X42,LAP_2GDP_NOC_RT,XA:8427,2017,52.6,
X42,LAP_2GDP_NOC_RT,XA:8427,2016,51.9,
X42,LAP_2GDP_NOC_RT,XA:8427,2015,51.9,
X42,LAP_2GDP_NOC_RT,XA:8427,2014,52.5,
X42,LAP_2GDP_NOC_RT,XA:8427,2013,52.1,
X42,LAP_2GDP_NOC_RT,XA:8427,2012,52.4,
X42,LAP_2GDP_NOC_RT,XA:8427,2011,52.5,
X42,LAP_2GDP_NOC_RT,XA:8427,2010,52.8,
X42,LAP_2GDP_NOC_RT,XA:8427,2009,54.1,
X42,LAP_2GDP_NOC_RT,XA:8427,2008,53.2,
X42,LAP_2GDP_NOC_RT,XA:8427,2007,50.4,
X42,LAP_2GDP_NOC_RT,XA:8427,2006,51.4,
X42,LAP_2GDP_NOC_RT,XA:8427,2005,52.6,
X42,LAP_2GDP_NOC_RT,XA:8427,2004,53.5,
X43,LAP_2GDP_NOC_RT,XA:8428,2020,50.3,
X43,LAP_2GDP_NOC_RT,XA:8428,2019,50.9,
X43,LAP_2GDP_NOC_RT,XA:8428,2018,50.8,
X43,LAP_2GDP_NOC_RT,XA:8428,2017,50.8,
X43,LAP_2GDP_NOC_RT,XA:8428,2016,51,
X43,LAP_2GDP_NOC_RT,XA:8428,2015,51.1,
X43,LAP_2GDP_NOC_RT,XA:8428,2014,51.1,
X43,LAP_2GDP_NOC_RT,XA:8428,2013,51,
X43,LAP_2GDP_NOC_RT,XA:8428,2012,50.9,
X43,LAP_2GDP_NOC_RT,XA:8428,2011,50.4,
X43,LAP_2GDP_NOC_RT,XA:8428,2010,50,
X43,LAP_2GDP_NOC_RT,XA:8428,2009,50.5,
X43,LAP_2GDP_NOC_RT,XA:8428,2008,50.2,
X43,LAP_2GDP_NOC_RT,XA:8428,2007,49.3,
X43,LAP_2GDP_NOC_RT,XA:8428,2006,49.2,
X43,LAP_2GDP_NOC_RT,XA:8428,2005,49.5,
X43,LAP_2GDP_NOC_RT,XA:8428,2004,49.7,
X44,LAP_2GDP_NOC_RT,XA:8429,2020,56.3,
X44,LAP_2GDP_NOC_RT,XA:8429,2019,55.4,
X44,LAP_2GDP_NOC_RT,XA:8429,2018,54.4,
X44,LAP_2GDP_NOC_RT,XA:8429,2017,53.8,
X44,LAP_2GDP_NOC_RT,XA:8429,2016,54,
X44,LAP_2GDP_NOC_RT,XA:8429,2015,54,
X44,LAP_2GDP_NOC_RT,XA:8429,2014,54.4,
X44,LAP_2GDP_NOC_RT,XA:8429,2013,54.3,
X44,LAP_2GDP_NOC_RT,XA:8429,2012,54.7,
X44,LAP_2GDP_NOC_RT,XA:8429,2011,54.7,
X44,LAP_2GDP_NOC_RT,XA:8429,2010,53.8,
X44,LAP_2GDP_NOC_RT,XA:8429,2009,55.8,
X44,LAP_2GDP_NOC_RT,XA:8429,2008,55.3,
X44,LAP_2GDP_NOC_RT,XA:8429,2007,54.6,
X44,LAP_2GDP_NOC_RT,XA:8429,2006,55,
X44,LAP_2GDP_NOC_RT,XA:8429,2005,54.8,
X44,LAP_2GDP_NOC_RT,XA:8429,2004,54.5,
X45,LAP_2GDP_NOC_RT,XA:8386,2020,52.4,
X45,LAP_2GDP_NOC_RT,XA:8386,2019,52.7,
X45,LAP_2GDP_NOC_RT,XA:8386,2018,52.3,
X45,LAP_2GDP_NOC_RT,XA:8386,2017,52.1,
X45,LAP_2GDP_NOC_RT,XA:8386,2016,52.3,
X45,LAP_2GDP_NOC_RT,XA:8386,2015,52.3,
X45,LAP_2GDP_NOC_RT,XA:8386,2014,52.5,
X45,LAP_2GDP_NOC_RT,XA:8386,2013,52.6,
X45,LAP_2GDP_NOC_RT,XA:8386,2012,52.8,
X45,LAP_2GDP_NOC_RT,XA:8386,2011,52.6,
X45,LAP_2GDP_NOC_RT,XA:8386,2010,52.2,
X45,LAP_2GDP_NOC_RT,XA:8386,2009,53.3,
X45,LAP_2GDP_NOC_RT,XA:8386,2008,53.2,
X45,LAP_2GDP_NOC_RT,XA:8386,2007,52.3,
